str_no_string|NO STRING!
str_it_has_been_a_long_time_since_the_lords_of_the_realm_gathered_for_a_feast|연회를 위해 왕국의 영주들이 모인지도 오래 되었소.
str_the_circumstances_which_led_to_this_decision_no_longer_apply_so_we_should_stop_and_reconsider_shortly|이제 이 결정은 현재 상황에는 맞지 않소, 그래서 우리는 행동을 멈추고 다시 생각해보고 있소.
str_s15_is_at_war_with_s16_|{s15}은(는) {s16}와(과) 전쟁 중이오.
str_in_the_short_term_s15_has_a_truce_with_s16_as_a_matter_of_general_policy_|단기적으로, {s15}은(는) {s16}와(과) 휴전 상태에 있소. 일반적인 정책의 문제로서, 
str_in_the_short_term_s15_was_recently_provoked_by_s16_and_is_under_pressure_to_declare_war_as_a_matter_of_general_policy_|단기적으로, {s15}은(는) 최근 {s16}(으)로 인해 도발당했고, 전쟁을 선포하는 원인이 되었소. 일반적인 정책의 문제로서, 
str_s12s15_cannot_negotiate_with_s16_as_to_do_so_would_undermine_reg4herhis_own_claim_to_the_throne_this_civil_war_must_almost_certainly_end_with_the_defeat_of_one_side_or_another|{s12}{s15}은(는) {reg4?그녀의:그의} 정통성을 약화시키지 않기 위해 {s16}와 협상하지 않을 것이오. 이번 내전은 어느 한쪽이 패배하여야 끝날 것이오.
str_s12s15_considers_s16_to_be_dangerous_and_untrustworthy_and_shehe_wants_to_bring_s16_down|{s12}{s15}은(는) {s16}이(가) 신뢰할 수 없고 위험한 자라고 생각하고 있고, 그리고 {reg4?그녀:그}은(는) {s16}이(가) 멸망하기를 원하고 있소.
str_s12s15_is_anxious_to_reclaim_old_lands_such_as_s18_now_held_by_s16|{s12}{s15}은(는) 지금 {s16}에게 빼앗긴 {s18}와(과) 같은 옛 영지를 되찾기를 원하고 있소.
str_s12s15_feels_that_reg4shehe_is_winning_the_war_against_s16_and_sees_no_reason_not_to_continue|{s12}{s15}은(는) {s16}와(과)의 전쟁에서 {reg4?그녀:그}가 승리했다고 느끼고 있고, 전쟁을 계속할 이유가 없다고 생각하고 있소.
str_s12s15_faces_too_much_internal_discontent_to_feel_comfortable_ignoring_recent_provocations_by_s16s_subjects|{s12}{s15}은(는) 최근 {s16}의 영주들에 의한 도발을 무시했고, 그로 인해 많은 내부 불만에 직면해 있소.
str_s12even_though_reg4shehe_is_fighting_on_two_fronts_s15_is_inclined_to_continue_the_war_against_s16_for_a_little_while_longer_for_the_sake_of_honor|{s12} 비록 {reg4?그녀:그}는 양면 전선에서 싸우는 한이 있더라도, {s15}의 체면을 지키기 위해 {s16}와(과)의 전쟁을 잠시 동안이라도 더 지속할 것으로 생각되오.
str_s12s15_feels_that_reg4shehe_must_pursue_the_war_against_s16_for_a_little_while_longer_for_the_sake_of_honor|{s12}{s15}는 {reg4?그녀:그}의 명예를 지키기 위해 잠시 동안이라도 더 {s16}에 대한 전쟁을 계속 수행할 것으로 생각되고 있소.
str_s12s15_is_currently_on_the_offensive_against_s17_now_held_by_s16_and_reluctant_to_negotiate|{s12}{s15}은(는) 현재 {s17}에 대항해 공격하고 있고, 지금 {s16}에 의해 주도되는 그 어떤 협상이라도 받지 않을 것이라고 하고 있소.
str_s12s15_is_alarmed_by_the_growing_power_of_s16|{s12}{s15}은(는) {s16}의 세력이 지나치게 커지는 것을 경계하고 있소.
str_s12s15_distrusts_s16_and_fears_that_any_deals_struck_between_the_two_realms_will_not_be_kept|{s12}{s15}은(는) {s16}을(를) 믿지 않고 있으며, 두 왕국간의 어떠한 협상들도 유지되지 않을 것을 우려하고 있소.
str_s12s15_is_at_war_on_too_many_fronts_and_eager_to_make_peace_with_s16|{s12}{s15}은(는) 전쟁이 너무 오래 지속되었고, {s16}와 평화 협정을 맺길 바라고 있소.
str_s12s15_seems_to_think_that_s16_and_reg4shehe_have_a_common_enemy_in_the_s17|{s12}{s15}은(는) {s16}을(를) {reg4?그녀:그}와 {s17}라는 공동의 적을 가지고 있다고 생각하고 있소.
str_s12s15_feels_frustrated_by_reg4herhis_inability_to_strike_a_decisive_blow_against_s16|{s12}{s15}은(는) {s16}와의 전쟁이 너무 오래 지속되었고, {reg4?그녀의:그의} 병력의 무능함 때문에 좌절감을 느끼고 있소.
str_s12s15_has_suffered_enough_in_the_war_with_s16_for_too_little_gain_and_is_ready_to_pursue_a_peace|{s12}{s15}은(는) 작은 이익을 얻기 위해 {s16}와(과) 시작한 전쟁에서 충분히 고통받았기에, 평화 협상을 생각하고 있소.
str_s12s15_would_like_to_firm_up_a_truce_with_s16_to_respond_to_the_threat_from_the_s17|{s12}{s15}은(는) {s17}(으)로부터의 전쟁 위협에 대처하기 위해 {s16}와(과)의 평화 협상을 맺고 싶어하고 있소.
str_s12s15_wishes_to_be_at_peace_with_s16_so_as_to_pursue_the_war_against_the_s17|{s12}{s15}은(는) {s17}와(과)의 전쟁을 계속 지속하기 위해 {s16}와(과) 평화를 바라고 있소.
str_s12s15_seems_to_be_intimidated_by_s16_and_would_like_to_avoid_hostilities|{s12}{s15}은(는) {s16}을(를) 두려워하고 있는 것 같고, 그들이 전쟁을 선포하는 것을 원하지 않고 있는 것 같소.
str_s12s15_has_no_particular_reason_to_continue_the_war_with_s16_and_would_probably_make_peace_if_given_the_opportunity|{s12}{s15}은(는) {s16}와(과) 전쟁을 지속할 특별한 이유가 없으며, 기회가 주어진다면 아마도 평화 협정을 체결할 것이오.
str_s12s15_seems_to_be_willing_to_improve_relations_with_s16|{s12}{s15}은(는) {s16}와(과)의 관계를 개선하기 위해 적극적으로 나서고 있는 것으로 알려져 있소.
str_excuse_me_how_can_you_possibly_imagine_yourself_worthy_to_marry_into_our_family|뭐라고? 당신은 당신 스스로가 우리 가문의 일원이 될 정도로 가치가 있는 사람이라고 생각하고 있는 것이오?
str_em_with_regard_to_her_ladyship_we_were_looking_specifically_for_a_groom_of_some_distinction_fight_hard_count_your_dinars_and_perhaps_some_day_in_the_future_we_may_speak_of_such_things_my_good_man|음, 그녀를 위해 우리는 좀 더 훌륭한 신랑감을 원하고 있소. 열심히 싸우시오, 당신 스스로의 재산을 늘리시오, 그러면 아마 훗날 언젠가 우리가 다시 이야기를 할 수도 있을 것이오, 좋은 사내여!
str_em_with_regard_to_her_ladyship_we_were_looking_specifically_for_a_groom_of_some_distinction|음, 그녀를 위해 우리는 좀 더 훌륭한 신랑감을 원하고고 있소.
str_it_is_too_early_for_you_to_be_speaking_of_such_things_you_are_still_making_your_mark_in_the_world|당신에게 그런 이야기를 듣기는 좀 이른 것 같군, 당신은 당신 스스로 그럴 가치가 있음을 증명하지 않았잖소.
str_you_dont_serve_the_s4_so_id_say_no_one_day_we_may_be_at_war_and_i_prefer_not_to_have_to_kill_my_inlaws_if_at_all_possible|당신은 {s4}에게 충성 서약을 하지 않았소? 내가 거절할 수밖에 없음을 잘 알 것이오. 언젠가 우리는 전쟁을 하게 될 수도 있고, 나는 사위를 내 손 죽이는 것을 원치 않소, 어떤 경우든 말이오.
str_as_you_are_not_a_vassal_of_the_s4_i_must_decline_your_request_the_twists_of_fate_may_mean_that_we_will_one_day_cross_swords_and_i_would_hope_not_to_make_a_widow_of_a_lady_whom_i_am_obligated_to_protect|당신이 {s4}의 봉신이 아닌 만큼, 나는 그 요청을 거부해야만 하오. 뒤틀린 운명이 우리가 서로에게 검을 겨누게 할 수도 있고, 내가 지켜야 할 레이디를 과부로 만드는 것은 내가 원치 않는 일이오.
str_as_you_are_not_a_pledged_vassal_of_our_liege_with_the_right_to_hold_land_i_must_refuse_your_request_to_marry_into_our_family|당신이 우리 왕에게 충성 서약과 영지를 받지 않았기 때문에, 나는 우리 가문과 혼인하길 바라는 당신의 요청을 거부해야만 하오.
str_look_here_lad__the_young_s14_has_been_paying_court_to_s16_and_youll_have_to_admit__hes_a_finer_catch_for_her_than_you_so_lets_have_no_more_of_this_talk_shall_we|이보시오, 친구 -- 젊은 {s14}이(가) {s16}에게 구애하고 있소, 그리고 당신은 그가 당신보다 더 그녀의 신랑에 어울린다는 것을 인정해야만 할 것이오. 그러니 더 이상 나에게 이 이야기는 하지 마시오. 알겠소?
str_i_do_not_care_for_you_sir_and_i_consider_it_my_duty_to_protect_the_ladies_of_my_household_from_undesirable_suitors|탐탁치않은 구혼자들로부터 우리 가문의 레이디들을 지키는 것은 나의 의무라 생각하지만, 나는 당신에 대해서는 아무 것도 걱정하지 않겠소.
str_hmm_young_girls_may_easily_be_led_astray_so_out_of_a_sense_of_duty_to_the_ladies_of_my_household_i_think_i_would_like_to_get_to_know_you_a_bit_better_we_may_speak_of_this_at_a_later_date|흠, 어린 처녀들은 가문의 레이디라는 의무감을 잊고 유혹에 빠지기 쉽소, 내 생각에는 당신에 대해서 좀 더 안 뒤에 이야기했으면 좋겠소. 우리는 이 일에 대해 나중에 이야기할 수 있을 것이오.
str_you_may_indeed_make_a_fine_match_for_the_young_mistress|당신은 어쩌면 젊은 레이디와 좋은 인연을 만들 수도 있을 것이오.
str_madame__given_our_relations_in_the_past_this_proposal_is_most_surprising_i_do_not_think_that_you_are_the_kind_of_woman_who_can_be_bent_to_a_hushands_will_and_i_would_prefer_not_to_have_our_married_life_be_a_source_of_constant_acrimony|레이디 -- 그동안의 우리 사이 관계에 비추어 봤을때 이 청혼은 정말 뜬금없군요. 저는 당신이 남편의 말을 고분고분히 들어줄 부류의 여자라고는 생각하지 않습니다, 그리고 당신과 결혼해서 우리의 결혼 생활을 끊임없이 독설을 퍼부어대게 하는 원인으로 만들어 버리고 싶지는 않네요.
str_i_would_prefer_to_marry_a_proper_maiden_who_will_obey_her_husband_and_is_not_likely_to_split_his_head_with_a_sword|저는 남편에게 순종하는 적절한 레이디와 결혼하기를 원합니다, 남편의 머리를 검으로 내리쳐 쪼개버리지는 않을 것 같은 레이디 말이죠.
str_my_lady_while_i_admire_your_valor_you_will_forgive_me_if_i_tell_you_that_a_woman_like_you_does_not_uphold_to_my_ideal_of_the_feminine_of_the_delicate_and_of_the_pure|레이디, 비록 저는 당신의 용맹과 아름다움을 존경하지만, 당신 같은 여성은 저의 이상적인 아내관에 부합하지 않는다고 말한다면... 실례하지만. 예를 들면 여성스러움, 섬세함, 순수함 말입니다.
str_nah_i_want_a_woman_wholl_keep_quiet_and_do_what_shes_told_i_dont_think_thats_you|아니, 나는 군말없이 하라는 대로 하는 여자를 원하오. 당신이 그런 여자라는 생각은 안 드는군.
str_my_lady_you_are_possessed_of_great_charms_but_no_properties_until_you_obtain_some_to_marry_you_would_be_an_act_of_ingratitude_towards_my_ancestors_and_my_lineage|레이디, 당신은 굉장히 매력 있는 사람이지만, 당신은 아무런 재산도 없습니다. 당신이 약간의 재산을 모으기 전까지는, 당신과 결혼하는건 내가 나의 조상들, 나의 혈통이 내려준 은혜를 배신한 꼴이 되지 않을까요?
str_my_lady_you_are_a_woman_of_no_known_family_of_no_possessions__in_short_a_nobody_do_you_think_that_you_are_fit_to_marry_into_may_family|레이디, 당신은 아무 것도 알려지지 않은 집안 출신의, 아무런 재산도 없는 여자입니다 -- 짧게 말해서, 당신은 아무 것도 아니지요. 이런 당신이 우리 집안에 시집 올 여자로서 적당하다고 생각하시나요?
str_my_lady__forgive_me__the_quality_of_our_bond_is_not_of_the_sort_which_the_poets_tell_us_is_necessary_to_sustain_a_happy_marriage|아가씨 -- 용서하십시오 -- 우리 사이 관계는 시인들이 행복한 결혼 생활에 필수적이라고 말하는 관계들과는 질적으로 많은 차이가 있네요.
str_um_i_think_that_if_i_want_to_stay_on_s4s_good_side_id_best_not_marry_you|음, 나는 {s4}의 충실한 봉신으로 남기 위해서, 당신과 결혼하지 않는 것이 최선이라 생각하오.
str_you_serve_another_realm_i_dont_see_s4_granting_reg4herhis_blessing_to_our_union|당신은 다른 왕국을 섬기고 있소. 나는 우리의 결합에 {s4}이 {reg4?그녀의:그의} 축복을 주지 않을 것으로 보이오.
str_madame_my_heart_currently_belongs_to_s4|아가씨, 내 심장은 지금 {s4}에게 속해 있소.
str_my_lady_you_are_a_woman_of_great_spirit_and_bravery_possessed_of_beauty_grace_and_wit_i_shall_give_your_proposal_consideration|아가씨, 당신은 아름다움, 우아함 그리고 재치를 가지고 있으며 강인한 정신과 용감함을 지닌 여성이오. 나는 당신의 청혼을 고려하겠소.
str_my_lady_you_are_a_woman_of_great_spirit_and_bravery_possessed_of_beauty_grace_and_wit_i_would_be_most_honored_were_you_to_become_my_wife|아가씨, 당신은 아름다움, 우아함 그리고 재치를 가지고 있으며 강인한 정신과 용감함을 지닌 여성이오. 당신이 나의 아내가 되어준다면 나에게 가장 큰 영광이 되겠소.
str_ah__kais_and_layali__such_a_sad_tale_many_a_time_has_it_been_recounted_for_my_family_by_the_wandering_poets_who_come_to_our_home_and_it_has_never_failed_to_bring_tears_to_our_eyes|아 -- '오르페우스의 비극적인 이야기' -- 이런 슬픈 이야기가. 우리 집에 오는 음유시인이 우리 가족들을 위해 여러 번 이 이야기를 들려주었죠, 그리고 우리들은 매번 그 이야기를 들으며 눈물을 흘렸죠.
str_kais_and_layali_three_hundred_stanzas_of_pathetic_sniveling_if_you_ask_me_if_kais_wanted_to_escape_heartbreak_he_should_have_learned_to_live_within_his_station_and_not_yearn_for_what_he_cannot_have|'오르페우스의 비극적인 이야기'? 매우 슬프고 애처로운 300여개의 절로 된 시죠. 만약 오르페우스가 비탄에서 도망치길 원했다면, 그는 그의 신분속에서의 삶을 배웠을 거에요, 그리고 그가 가질 수 없는 것을 동경하지 않았을 거예요.
str_kais_and_layali_no_one_should_ever_have_written_such_a_sad_poem_if_it_was_the_destiny_of_kais_and_layali_to_be_together_than_their_love_should_have_conquered_all_obstacles|'오르페우스의 비극적인 이야기' 말인가요? 어느 누구도 이같은 슬픈 시를 쓸수 없을 거예요. 만약 오르페우스와 칼리오페가 함께 할 운명이였다면, 그들의 사랑은 모든 장애물들을 정복했을 테니까요.
str_ah_kais_and_layali_a_very_old_standby_but_moving_in_its_way|아, '오르페우스와 칼리오페.' 매우 오래된 이야기지만, 나름대로 감동적이군요
str_the_saga_of_helgered_and_kara_such_happy_times_in_which_our_ancestors_lived_women_like_kara_could_venture_out_into_the_world_like_men_win_a_name_for_themselves_and_not_linger_in_their_husbands_shadow|'베오울프 사가' 말인가요? 우리 조상들의 생활 속에 이렇게 행복한 시간이 있을 수가! 그녀 같은 여성들은 사내처럼 세상을 탐험할 수 있었고, 그들 자신의 이름으로 명성을 얻었고, 그들의 남편들의 그림자 안에 머물지 않았어요.
