
str_no_string|NO STRING!
str_vaegir_rebellion_pretender_story_3|저는 저의 권리가 북쪽의 모든 영주들 앞에서 회복될 때까지,영광스러운 레이븐스턴을 더럽힌 거짓 왕인 제 동생을 몰아내는데 힘 쓸거에요!  제 칼과 아버지의 무덤에 대고 맹세할게요. 언젠가 동생은 전투에서 저의 칼날에 의해 쓰러지고 그의 배반은 끝이 날겁니다.
str_khergit_rebellion_pretender_story_3|카단은 자신이 얻고 싶어하는 건 꼭 얻어내고야 마는 그런 힘의 논리에 빠져있네. 우리 민족의 정신을 잘못 이해한 것 같아. 우리는 확고한 지도자를 존중하긴 하지만, 자신의 형제의 권리를 존중하지 않는 사람은 부족의 권리를 존중할 수 없네.
str_nord_rebellion_pretender_story_3|발디스는 사람들이 나약한 전통을 무시하는 멋진 지도자를 따를 거라고 생각해. 미친놈이지! 우리는 전통을 존중한다고! 나는 군대를 일으켜서 내가 원래 얻었어야 했던 땅들과 재산들과 그의 아내들을 취할걸세.
str_rhodok_rebellion_pretender_story_3|마리우스는 드'샤르로 위장한 그의 용병들을 배신하고 모두 몰살했네. 제국의 한 사람으로서, 비록 나쁜 놈들이었지만 끝까지 용감하게 싸워준 그 사람들에게 경의를 표하네.  내가 황제가 되고 나면, 그를 썰어버리고 난 후에 내가 직접 머리에 왕관을 쓸 것이다. 그는 제국과 우리의 신성한 전통을 배신했어.
str_swadian_rebellion_monarch_response_1|달리온이 자기가 살레온의 왕이 돼야 한다고 했다고?  그는 웅장한 망상을 가진 어린 놈일뿐이네. 그의 주장이 옳다고 하더라도 왕국을 통치해본 적이 없어. 내 할아버지는 100년 전에 그 말을 듣고 무시했어. 예전에도 그의 주장은 말도 안되는 소리였고, 지금도 그 작은 마술같은 장신구도 쓸모 없는 걸세.
str_vaegir_rebellion_monarch_response_1|만약 내 누이 우슬라가 남자였다면 훌륭한 왕이 되었을 걸세. 하지만 누이는 남자가 아니며, 북쪽의 어느 전사도 여자를 섬기려 하지 않을걸세.  게다가 그녀는 기사로서 무기를 갖고 있지만, 어떤 왕도 그녀에게 명예를 하사한 적이 없네. 그래서 나는 누이에게 기사작위를 수여한 그 기사단을 무법자들이라 선포했네.
str_khergit_rebellion_monarch_response_1|내 동생 크세르크세스가 자네에게 영지를 나눈다는 말을 한 것을 알고 있네. 내가 이걸 말해주지. 드'샤르가 사막에 정착하고 나서부터 칸의 죽음들은 항상 나라의 분할과 칸의 아들들의 죽음을 가져왔네. 그리고 결국 승자만이 모든 걸 차지했지.  나는 불필요한 전쟁을 피함으로써 드'샤르의 멸망도 피했네.
str_nord_rebellion_monarch_response_1|이나르 아이언해드? 이나르 돌대가리가 더 어울린다네.  자네가 알아야 할 것이, 그는 화살통에 있는 화살들 중 가장 날카로운 화살같은 사람이 아니네. 그래, 우리는 몇년 전에 사냥을 하던 중 숲 속에서 술마시며 놀다가 무기를 시험해볼 겸 대결한 적이 있다네. 그는 지능이 부족한 놈이긴 했지만, 강한 전사였기에 내가 질 것 같다는 예감을 했네.  나는 그가 승리자의 대우로서 검이나 금화를 조금 달라고 할 줄 알고 그렇게 주었네. 그런데 땅과 내 자리를 요구하다니 어이가 없었지!  나는 그의 몸무게만큼의 금과 노예들을 주었지만, 그걸 거절하고 나라를 내놓으라고 했네. 
str_rhodok_rebellion_monarch_response_1|데모데네스가 자네에게 내가 평의회를 방해함으로써 제국의 신성한 정의를 무시했다고 말한 것을 안다. 내가 하나 말해주지. 귀족들은 항상 사람들의 자유를 말하고 숙고하는 척하네.  그리고 나서 그들은 저택에 앉아서 와인 잔을 마시면서 맛있는 와인을 홀짝거리며, 사교도들을 따라 나아갈 것을 약속한다.
str_swadian_rebellion_monarch_response_2|이것은 우리 가족 간의 오래된 분쟁이지만 오래 전에 해결되었네. 그리고 우리가 그와 그의 주장을 더 가혹하게 다루지 않은 우리의 정의와 자비를 보여 준다.  그의 소설에 시간낭비하지 말게. 정작 위협이 닥쳐오면, 심사숙고하지 않고 백성들을 전쟁에 내보낼 사람이네.
str_vaegir_rebellion_monarch_response_2|내 아버지가 왕좌를 지키기 위해 무엇을 했는지는 관심없네.  내가 왕이 되었고, 그게 결말일세. 모든 오래된 주장이 다시 제기되어야한다면, 모든 사람의 재산이 언제든지 질문 될 수 있다면, 그것이 왕권제도의 종말을 불러올거고, 우리는 영원히 내전의 상태로 살게 될걸세.
str_khergit_rebellion_monarch_response_2|크세르크세스가 왕이 된다면 훌륭한 세금제도를 세우고, 토지 분쟁의 재판관이 될 걸세.  하지만, 바하둘 칸같은 사람이 될까? 우리 이웃 나라들은 우리 땅을 점령 할 것이고, 드'샤르는 우리 위대한 사막이었던 곳에서 굶어 죽고 얼어 버릴 걸세.
str_nord_rebellion_monarch_response_2|전통은 옛날 우리가 반스케리로서 이곳저곳을 떠돌아다닐 때, 무기의 발전에 의지를 했을 때에나 중요한 걸세.  오늘날엔 생존하기 위해서는 힘과 교활함이 필요하다네.  이나르는 교활함이 없지.  내 임무는 파이어즈베인과과 내 백성, 금과 여자들이 행복하게 지켜야하는 걸세.  나는 그 바보를 용서하지만 계속해서 무력으로 자신의 논리를 강요하려 한다면, 그와 그를 따르는 자들에게 미치광이 무법자와 코닝구르의 차이점을 알려줄 걸세.
str_rhodok_rebellion_monarch_response_2|제국의 시민에게 허락된 자유는 오직 음식으로 배를 채우면 살아갈 수 있는 권리다. 그들을 지키려고 내 부하들은 메마른 빵을 먹고 더러운 물을 먹으면서 수평선을 감시하고 있네.  보급로를 확보하기 위해 피를 흘려가며 싸웠네.  우리가 자투의 랜스를 맞이하던지,드'샤르의 화살이 날아오던지,파이어즈베인의 도끼가 우리를 치려하던지 간에 나는 백성들에게 그 사람들을 보호해줄 수 있다고 당당히 말할 수 있네!
str_none|None
str_item_pool_no_items|전리품 창고에는 현재 아무것도 없습니다.
str_item_pool_one_item|전리품 창고에는 1개의 아이템만 남아있습니다.
str_item_pool_many_items|전리품 창고에는 {reg20}개의 아이템이 남아있습니다.
str_item_pool_abandon|전리품 창고에 있는 아이템들을 포기하고 진행한다.
str_item_pool_leave|닫기.
str_hero_not_upgrading_armor|갑옷을 향상시키지 않는다.
str_hero_upgrading_armor|갑옷을 향상시킨다.
str_hero_not_upgrading_horse|말을 향상시키지 않는다.
str_hero_upgrading_horse|말을 향상시킨다.
str_hero_wpn_slot_none|현재상황을 유지한다 ({s10})
str_hero_wpn_slot_horse|말
str_hero_wpn_slot_one_handed|한손무기
str_hero_wpn_slot_two_handed|양손무기
str_hero_wpn_slot_polearm_all|폴암
str_hero_wpn_slot_arrows|화살
str_hero_wpn_slot_bolts|쇠뇌볼트
str_hero_wpn_slot_shield|방패
str_hero_wpn_slot_bow|활
str_hero_wpn_slot_crossbow|쇠뇌
str_hero_wpn_slot_throwing|투척무기
str_rumor_bonus_traveler_1|[레인]저는 이 지도를 가지고 레인에 숨겨진 상자를 찾으러 왔습니다만, 그것을 얻을 기회가 없었습니다. 당신이 이 지도에 관심이 있다면 200 디나르에 이 지도를 넘겨줄 용의는 있지만 말입니다...
str_rumor_bonus_traveler_2|[레인]저는 레인에 숨겨진 상자에 대한 약간의 정보를 가지고 있습니다. 200 디나르만 주시면 그 정보를 알려드리지요. 땡기지 않으시나요?
str_rumor_bonus_traveler_3|[레인]저는 이 지도를 가지고 레인에 숨겨진 상자를 찾으러 왔습니다만, 제가 그곳까지 여행하기는 불가능할 거 같군요. 당신이 이 지도에 관심이 있다면 200 디나르에 이 지도를 넘겨줄 용의는 있지만 말입니다...
str_rumor_bonus_traveler_4|[레인]저는 레인에 숨겨진 상자에 관한 정보가 있는 지도를 얻을 수 있었습니다. 하지만 그것을 찾으러갈 형편이 되지 않는군요. 만약 당신이 이 지도에 관심이 있다면, 200 디나르에 넘겨드리겠습니다.
str_rumor_bonus_traveler_5|[레인]저는 당신이 흥미를 가질 만한 지도를 한장 가지고 있습니다. 뭐 200 디나르만 주시면 넘겨드리지요. 이 지도에 대해 말씀 드리자면, 바로 레인의 숨겨진 보물상자에 관한 것입니다. 느낌이 팍팍 오지 않으십니까? 그럼 지르세요.
str_rumor_bonus_traveler_6|[발론브라이]저는 이 지도를 가지고 발론브라이에 숨겨진 상자를 찾으러 왔습니다만, 그것을 얻을 기회가 없었습니다. 당신이 이 지도에 관심이 있다면 200 디나르에 이 지도를 넘겨줄 용의는 있지만 말입니다...
str_rumor_bonus_traveler_7|[발론브라이]저는 발론브라이에 숨겨진 상자에 대한 약간의 정보를 가지고 있습니다. 200 디나르만 주시면 그 정보를 알려드리지요. 땡기지 않으시나요?
str_rumor_bonus_traveler_8|[발론브라이]저는 이 지도를 가지고 발론브라이에 숨겨진 상자를 찾으러 왔습니다만, 제가 그곳까지 여행하기는 불가능할 거 같군요. 당신이 이 지도에 관심이 있다면 200 디나르에 이 지도를 넘겨줄 용의는 있지만 말입니다...
str_rumor_bonus_traveler_9|[발론브라이]저는 발론브라이에 있는 숨겨진 상자에 관한 정보가 있는 지도를 얻을 수 있었습니다. 하지만 그것을 찾으러갈 형편이 되지 않는군요. 만약 당신이 이 지도에 관심이 있다면, 200 디나르에 넘겨드리겠습니다.
str_rumor_bonus_traveler_10|[발론브라이]저는 당신이 흥미를 가질 만한 지도를 한장 가지고 있습니다. 뭐 200 디나르만 주시면 넘겨드리지요. 이 지도에 대해 말씀 드리자면, 바로 발론브라이에 숨겨진 보물상자에 관한 것입니다. 느낌이 팍팍 오지 않으십니까? 그럼 지르세요.
str_rumor_bonus_traveler_11|[붉은 형제단]저는 이 희귀한 지도에 나타난 붉은 형제단의 숨겨진 보물상자를 찾아 이곳까지 왔지만, 제 힘으로 붉은 형제단과 싸우기에는 힘들것 같군요. 그래서 당신이 이 지도에 관심이 있다면 200 디나르에 넘겨드릴까합니다.
str_rumor_bonus_traveler_12|[붉은 형제단]저는 당신이 흥미를 가질 만한 지도를 한장 가지고 있습니다. 뭐 200 디나르만 주시면 넘겨드리지요. 이 지도에 대해 말씀 드리자면, 바로 붉은 형제단의 보물상자에 관한 것입니다. 느낌이 팍팍 오지 않으십니까? 그럼 지르세요.
str_rumor_talk_burilgi_1|[부릴기 소문]그에 말에 의하면 사막의 많은 부족이 모이고 있다고 합니다.
str_rumor_talk_burilgi_2|[부릴기 소문]그가 말하길, 드'샤르 부족들이 통일에 대해서 속삭이고 있다고 합니다. 그리고 그 사건은 사막의 신내림을 받은 어떤 예언가가 예언했다고 합니다.
str_rumor_talk_burilgi_3|[부릴기 소문]그는 사람들이 사막의 예언가에 대해 이야기를 하는 것을 엿들었다고 합니다. 그 중 누군가가 '찬탈자 부릴기'라는 자가 세상의 모든 부정한 것들을 태워버릴것이라고 말하더군요.
str_rumor_talk_burilgi_4|[부릴기 소문]그의 말에 의하면 사람들은 이상한 예언가가 사막에서 힘을 모으고 있다고, 이야기한다고 합니다.
str_rumor_talk_burilgi_5|[부릴기 소문]미친 예언가에 대해 이야기하는 수많은 전설들은 사막 깊은 곳에서 드'샤르 부족민을 통일할 그 사람이 나타날 것이라고 전한다고 합니다.
str_rumor_talk_burilgi_6|[부릴기 소문]사람들은 드'사르 전체를 감동시킨 주장을 한 어떤 미친 예언가에 대해 이야기 하고 있습니다. 그리고 그 이야기를 들은 부하더 칸은 이 상황에 대해 매우 언짢아 하고 있습니다.
str_rumor_talk_burilgi_7|[부릴기 소문]'찬탈자 부릴기'라 불리는 자가 깊은 사막으로 자신을 만나러 온 드'샤르 전사들을 장악했다고 합니다. 그들은 매우 열정에 차 있었고, 또 매우 서두르는 모습이었다고 합니다.
str_rumor_talk_burilgi_8|[부릴기 소문]그가 들은 말에 의하면, '찬탈자 부릴기'라는 자는 자신의 부하들을 지배하기 위해 부하들에게 어떤 종류의 약을 먹였다고 합니다. 그리고 만약 전투에서 진다면 그 약의 공급을 끊을 것이라고 했다고 합니다. 그의 부하들은 그 약을 얻기 위해 전투에서 거친 괴물처럼 싸운다고 합니다.
str_rumor_talk_burilgi_9|[부릴기 소문]그가 사막의 한 부족에게 다가갔을때.. 거기에는 친족을 먹여살리기 위해 사냥을 하는 한 젊은이를 빼놓고는 12살 이상의 청년들이 아무도 없었다고 합니다. 그 젊은이가 말하길. 자신의 아버지와 형제들이 사막의 거룩한 예언자를 만나기 위해 부족을 포기하고 떠났다고 하더군요.
str_rumor_talk_burilgi_10|[부릴기 소문]그는 사막을 여행할때, '찬탈자 부릴기'라고 불려지던 낡은 옷을 입은 떠돌이를 만났다고 합니다. 저는 그가 진짜 '부릴기'였다고 확신하지는 못하지만, 그의 말은 매우 불길했었습니다.
str_rumor_talk_burilgi_11|[부릴기 소문]그가 들은 소문에 의하면, 그는 자신의 종교적인 신념에 미쳐있다고 했습니다. 그리고 그 광란한 화술을 이용해서 그의 추종자 집단을 형성하고 있다고 하던구요.
str_rumor_talk_burilgi_12|[부릴기 소문]그가 드'샤르 지역에서 들은 바에 의하면, 찬탈자 부릴기는 절대로 그의 사막에서 벗어나지 않는다고 합니다. 하지만 누군가가 허락없이 토바 옆에 흐르는 강을 건널경우 이들을 응징한다고 하더군요.
str_rumor_talk_burilgi_13|[부릴기 소문]그는 남자 추적자라고 불리는 2명의 여성과 같이 가고 있었다고 합니다. 그녀들은 그가 하얀 매를 보았었는지 알고 싶어한다고 합니다. 그리고 찬탈자가 명령한 정찰임무를 수행하고 있다고 합니다. 정말 이상한 사람들이지 않습니까?
