str_no_string|NO STRING!
str_we_are_likely_to_be_overwhelmed_by_the_s9_let_each_defend_their_own|We are likely to be overwhelmed by the {s9}. Let each defend their own.
str_we_should_see_this_siege_through|We should see this siege through.
str_we_should_prepare_to_defend_s21_but_we_should_gather_our_forces_until_we_are_strong_enough_to_engage_them|We should prepare to defend {s21}, but we should gather our forces until we are strong enough to engage them.
str_we_should_prepare_to_defend_s21_but_first_we_have_to_gather|We should prepare to defend {s21}. But first we have to gather our army.
str_we_should_ride_to_break_the_siege_of_s21|We should ride to break the siege of {s21}.
str_we_should_ride_to_defeat_the_enemy_gathered_near_s21|We should ride to defeat the enemy gathered near {s21}.
str_we_have_located_s21s_army_and_we_should_engage_it|We have located {s21}'s army, and we should engage it.
str_this_offensive_needs_to_wind_down_soon_so_the_vassals_can_attend_to_their_own_business|This offensive needs to wind down soon, so the vassals can attend to their own business.
str_the_vassals_are_tired_we_let_them_rest_for_some_time|The vassals are tired of campaigning. We should let them rest for some time.
str_the_vassals_still_need_time_to_attend_to_their_own_business|The vassals still need time to attend to their own business.
str_it_is_time_to_go_on_the_offensive_and_we_must_first_assemble_the_army|It is time to go on the offensive, and we must first assemble the army.
str_we_must_continue_to_gather_the_army_before_we_ride_forth_on_an_offensive_operation|We have only assembled a few vassals, but we must continue to gather the army before we ride forth on an offensive operation.
str_there_is_no_need_to_beat_around_the_borders__we_can_take_one_of_their_important_towns|There is no need to beat around the borders, we can take one of their important towns.
str_we_should_exploit_our_success_over_s21_by_seizing_one_of_their_fortresses|We should exploit our success over {s21} by seizing one of their fortresses.
str_we_shall_leave_a_fiery_trail_through_the_heart_of_the_enemys_lands_targeting_the_wealthy_settlements_if_we_can|We shall leave a fiery trail through the heart of the enemy's lands, targeting the wealthy settlements if we can.
str_the_army_will_be_disbanded_because_we_have_been_waiting_too_long_without_a_target|The army will be disbanded, because we have been waiting too long without a target.
str_it_is_time_for_the_feast_to_conclude|It is time for the feast to conclude.
str_we_should_continue_the_feast_unless_there_is_an_emergency|We should continue the feast, unless there is an emergency.
str_you_had_wished_to_hold_a_feast|You had wished to hold a feast.
str_your_wedding_day_approaches_my_lady|Your wedding day approaches, my lady.
str_your_wedding_day_approaches|Your wedding day approaches.
str_s22_and_s23_wish_to_marry|{s22} and {s23} wish to marry.
str_it_has_been_a_long_time_since_the_lords_of_the_realm_gathered_for_a_feast|It has been a long time since the lords of the realm gathered for a feast.
str_the_circumstances_which_led_to_this_decision_no_longer_apply_so_we_should_stop_and_reconsider_shortly|The circumstances which led to this decision no longer apply, so we should stop and reconsider shortly.
str_s15_is_at_war_with_s16_|{s15} is at war with {s16}. 
str_in_the_short_term_s15_has_a_truce_with_s16_as_a_matter_of_general_policy_|In the short term, {s15} has a truce with {s16}. As a matter of general policy, 
str_in_the_short_term_s15_was_recently_provoked_by_s16_and_is_under_pressure_to_declare_war_as_a_matter_of_general_policy_|In the short term, {s15} was recently provoked by {s16}, and is under pressure to declare war. As a matter of general policy, 
str_s12s15_cannot_negotiate_with_s16_as_to_do_so_would_undermine_reg4herhis_own_claim_to_the_throne_this_civil_war_must_almost_certainly_end_with_the_defeat_of_one_side_or_another|{s12}{s15} cannot negotiate with {s16}, as to do so would undermine {reg4?her:his} own claim to the throne. This civil war must almost certainly end with the defeat of one side or another.
str_s12s15_considers_s16_to_be_dangerous_and_untrustworthy_and_shehe_wants_to_bring_s16_down|{s12}{s15} considers {s16} to be dangerous and untrustworthy, and {reg4?she:he} wants to bring {s16} down.
str_s12s15_is_anxious_to_reclaim_old_lands_such_as_s18_now_held_by_s16|{s12}{s15} is anxious to reclaim old lands such as {s18}, now held by {s16}.
str_s12s15_feels_that_reg4shehe_is_winning_the_war_against_s16_and_sees_no_reason_not_to_continue|{s12}{s15} feels that {reg4?she:he} is winning the war against {s16}, and sees no reason not to continue.
str_s12s15_faces_too_much_internal_discontent_to_feel_comfortable_ignoring_recent_provocations_by_s16s_subjects|{s12}{s15} faces too much internal discontent to feel comfortable ignoring recent provocations by {s16}'s subjects.
str_s12even_though_reg4shehe_is_fighting_on_two_fronts_s15_is_inclined_to_continue_the_war_against_s16_for_a_little_while_longer_for_the_sake_of_honor|{s12}Even though {reg4?she:he} is fighting on two fronts, {s15} is inclined to continue the war against {s16} for a little while longer, for the sake of honor.
str_s12s15_feels_that_reg4shehe_must_pursue_the_war_against_s16_for_a_little_while_longer_for_the_sake_of_honor|{s12}{s15} feels that {reg4?she:he} must pursue the war against {s16} for a little while longer, for the sake of honor.
str_s12s15_is_currently_on_the_offensive_against_s17_now_held_by_s16_and_reluctant_to_negotiate|{s12}{s15} is currently on the offensive against {s17}, now held by {s16}, and reluctant to negotiate.
str_s12s15_is_alarmed_by_the_growing_power_of_s16|{s12}{s15} is alarmed by the growing power of {s16}.
str_s12s15_distrusts_s16_and_fears_that_any_deals_struck_between_the_two_realms_will_not_be_kept|{s12}{s15} distrusts {s16}, and fears that any deals struck between the two realms will not be kept.
str_s12s15_is_at_war_on_too_many_fronts_and_eager_to_make_peace_with_s16|{s12}{s15} is at war on too many fronts, and eager to make peace with {s16}.
str_s12s15_seems_to_think_that_s16_and_reg4shehe_have_a_common_enemy_in_the_s17|{s12}{s15} seems to think that {s16} and {reg4?she:he} have a common enemy in the {s17}.
str_s12s15_feels_frustrated_by_reg4herhis_inability_to_strike_a_decisive_blow_against_s16|{s12}{s15} feels frustrated by {reg4?her:his} inability to strike a decisive blow against {s16}.
str_s12s15_has_suffered_enough_in_the_war_with_s16_for_too_little_gain_and_is_ready_to_pursue_a_peace|{s12}{s15} has suffered enough in the war with {s16}, for too little gain, and is ready to pursue a peace.
str_s12s15_would_like_to_firm_up_a_truce_with_s16_to_respond_to_the_threat_from_the_s17|{s12}{s15} would like to firm up a truce with {s16} to respond to the threat from the {s17}.
str_s12s15_wishes_to_be_at_peace_with_s16_so_as_to_pursue_the_war_against_the_s17|{s12}{s15} wishes to be at peace with {s16} so as to pursue the war against the {s17}.
str_s12s15_seems_to_be_intimidated_by_s16_and_would_like_to_avoid_hostilities|{s12}{s15} seems to be intimidated by {s16}, and would like to avoid hostilities.
str_s12s15_has_no_particular_reason_to_continue_the_war_with_s16_and_would_probably_make_peace_if_given_the_opportunity|{s12}{s15} has no particular reason to continue the war with {s16}, and would probably make peace if given the opportunity.
str_s12s15_seems_to_be_willing_to_improve_relations_with_s16|{s12}{s15} seems to be willing to improve relations with {s16}.
str_excuse_me_how_can_you_possibly_imagine_yourself_worthy_to_marry_into_our_family|Excuse me? How can you possibly imagine yourself worthy to marry into our family?
str_em_with_regard_to_her_ladyship_we_were_looking_specifically_for_a_groom_of_some_distinction_fight_hard_count_your_dinars_and_perhaps_some_day_in_the_future_we_may_speak_of_such_things_my_good_man|Em... With regard to her ladyship, we were looking specifically for a groom of some distinction. Fight hard, count your aurums, and perhaps some day in the future we may speak of such things, my good man!
str_em_with_regard_to_her_ladyship_we_were_looking_specifically_for_a_groom_of_some_distinction|Em... With regard to her ladyship, we were looking specifically for a groom of some distinction.
str_it_is_too_early_for_you_to_be_speaking_of_such_things_you_are_still_making_your_mark_in_the_world|It is too early for you to be speaking of such things. You are still making your mark in the world.
str_you_dont_serve_the_s4_so_id_say_no_one_day_we_may_be_at_war_and_i_prefer_not_to_have_to_kill_my_inlaws_if_at_all_possible|You don't serve the {s4}, so I'd say no. One day we may be at war, and I prefer not to have to kill my in-laws, if at all possible.
str_as_you_are_not_a_vassal_of_the_s4_i_must_decline_your_request_the_twists_of_fate_may_mean_that_we_will_one_day_cross_swords_and_i_would_hope_not_to_make_a_widow_of_a_lady_whom_i_am_obligated_to_protect|As you are not a vassal of the {s4}, I must decline your request. The twists of fate may mean that we will one day cross swords, and I would hope not to make a widow of a lady whom I am obligated to protect.
str_as_you_are_not_a_pledged_vassal_of_our_liege_with_the_right_to_hold_land_i_must_refuse_your_request_to_marry_into_our_family|As you are not a pledged vassal of our liege, with the right to hold land, I must refuse your request to marry into our family.
str_look_here_lad__the_young_s14_has_been_paying_court_to_s16_and_youll_have_to_admit__hes_a_finer_catch_for_her_than_you_so_lets_have_no_more_of_this_talk_shall_we|Look here, lad -- the young {s14} has been paying court to {s16}, and you'll have to admit -- he's a finer catch for her than you. So let's have no more of this talk, shall we?
str_i_do_not_care_for_you_sir_and_i_consider_it_my_duty_to_protect_the_ladies_of_my_household_from_undesirable_suitors|I do not care for you, sir, and I consider it my duty to protect the ladies of my household from undesirable suitors...
str_hmm_young_girls_may_easily_be_led_astray_so_out_of_a_sense_of_duty_to_the_ladies_of_my_household_i_think_i_would_like_to_get_to_know_you_a_bit_better_we_may_speak_of_this_at_a_later_date|Hmm. Young girls may easily be led astray, so out of a sense of duty to the ladies of my household, I think I would like to get to know you a bit better. We may speak of this at a later date.
str_you_may_indeed_make_a_fine_match_for_the_young_mistress|You may indeed make a fine match for the young mistress.
str_madame__given_our_relations_in_the_past_this_proposal_is_most_surprising_i_do_not_think_that_you_are_the_kind_of_woman_who_can_be_bent_to_a_hushands_will_and_i_would_prefer_not_to_have_our_married_life_be_a_source_of_constant_acrimony|{reg33?Madame:Sir} -- given our relations in the past, this proposal is most surprising. I do not think that you are the kind of {reg33?woman:man} who can be bent to a {reg33?husband:wife}'s will, and I would prefer not to have our married life be a source of constant acrimony.
str_i_would_prefer_to_marry_a_proper_maiden_who_will_obey_her_husband_and_is_not_likely_to_split_his_head_with_a_sword|I would prefer to marry a proper {reg33?maiden:lord} who will {reg33?obey:cherish} {reg33?her:his} {reg33?husband:wife}, and is not likely to split {reg33?his:her} head with a sword.
str_my_lady_while_i_admire_your_valor_you_will_forgive_me_if_i_tell_you_that_a_woman_like_you_does_not_uphold_to_my_ideal_of_the_feminine_of_the_delicate_and_of_the_pure|My {reg33?lady:lord}, while I admire your valor and your beauty, you will forgive me if I tell you that a {reg33?woman:man} like you does not uphold to my ideal of a {reg33?wife:husband}: {reg33?feminine:masculine}, delicate, and pure.
